code,question,options
Am1_dx_diab_edad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Diabetes",
Am1_dx_prediabetes," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Prediabetes",Y = Sí|N = No
Am1_dx_pred_edad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Prediabetes",
Am1_dx_sindmetabol," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Síndrome metabólico",Y = Sí|N = No
Am1_dx_sinmet_edad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Síndrome metabólico",
Am1_dx_hipertension," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Hipertensión",Y = Sí|N = No
Am1_dx_hiper_edad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Hipertensión",
Am1_dx_colesterol," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Colesterol alto",Y = Sí|N = No
Am1_dx_col_edad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Colesterol alto",
Am1_dx_trigliceridos," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Triglicéridos altos",Y = Sí|N = No
Am1_dx_trig_edad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Triglicéridos altos",
Am1_dx_cancer," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Cáncer",Y = Sí|N = No
Am1_dx_canc_edad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Cáncer",
Am1_dx_cardiovascular," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Algún problema cardiovascular",Y = Sí|N = No
Am1_dx_cardio_edad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Algún problema cardiovascular",
Am1_dx_respiratorio," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Algún problema respiratorio",Y = Sí|N = No
Am1_dx_resp_edad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Algún problema respiratorio ",
Am1_dx_covid19," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? COVID19",Y = Sí|N = No
Am1_dx_covid_edad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? COVID19",
Am1_dx_alcoholismo," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Alcoholismo",Y = Sí|N = No
Am1_dx_alco_edad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Alcoholismo",
Am1_dx_tabaquismo," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Tabaquismo",Y = Sí|N = No
Am1_dx_taba_edad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Tabaquismo",
Am1_dx_alimentacion," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de la alimentación (bulimia, anorexia)",Y = Sí|N = No
Am1_dx_alim_edad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Trastorno de la alimentación (bulimia, anorexia)",
Am1_dx_atracon," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de atracón",Y = Sí|N = No
Am1_dx_atra_edad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Trastorno de atracón",
Am1_dx_ansiedad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Ansiedad",Y = Sí|N = No
Am1_dx_ansi_edad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Ansiedad",
Am1_dx_depresion," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Depresión",Y = Sí|N = No
Am1_dx_depre_edad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Depresión",
Am1_dx_toc," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno obsesivo compulsivo",Y = Sí|N = No
Am1_dx_toc_edad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Trastorno obsesivo compulsivo",
Am1_dx_adiccion," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Otra adicción",Y = Sí|N = No
Am1_dx_adiccion_edad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Otra adicción",
Am1_dx_otro," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Otro",Y = Sí|N = No
Am1_dx_otro_edad," - Tu amigo 1, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Otro",
Am1_escolaridad_sec," - Tu amigo 1, ¿en dónde estudió la secundaria?",A2 = Pública|A3 = Privada|A4 = No sé|A5 = No la estudió
Am1_escolaridad_pre," - Tu amigo 1, ¿en dónde estudió la preparatoria?",A2 = Pública|A3 = Privada|A4 = No sé|A5 = No la estudió
Am1_escolaridad_max," - Tu amigo 1, ¿cuál es su escolaridad máxima?",A89 = Ninguno|A2 = Primaria|A3 = Secundaria|A4 = Preparatoria/Bachillerato|A5 = Licenciatura|A6 = Maestría|A7 = Doctorado
Am1_escolaridad_max_otro," - Tu amigo 1, ¿cuál es su escolaridad máxima? Otro",
Am1_trabajo," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente?",2 = Actividades deportivas|3 = Artista|4 = Chofer|5 = Comerciante sector formal|6 = Comerciante sector informal|7 = Empresario|8 = Comercio Virtual|9 = Atención a clientes|10 = Administrativo|11 = Gubernamental administrativo|12 = Empleado gubernamental|15 = Operador de maquinaria móvil|16 = Personal técnico|17 = Área educativa|18 = Profesionista independiente|19 = Seguridad|20 = Área de la salud|21 = Construcción|22 = Fábrica|23 = Agricultura|24 = No trabaja/trabajaba
Am1_trabajo_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Otro",
Am1_trab_deporte," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Actividades deportivas",A2 = Entrenador de gimnasio|A3 = Profesor de clases deportivas
Am1_trab_dep_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Actividades deportivas: Otra opción",
Am1_trab_artes," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Artista",A2 = Fotógrafo|A3 = Pintor|A4 = Músico|A5 = Cantante
Am1_trab_art_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Artista: Otra opción",
Am1_trab_chofer," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Chofer",A2 = Taxista|A3 = Uber|A4 = Microbus|A5 = Camiones
Am1_trab_chofer_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Chofer: Otra opción",
Am1_trab_comerciof," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Comerciante sector formal",A2 = Vendedor por cuenta propia (negocio propio)
Am1_trab_comf_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Comerciante sector formal: Otra opción",
Am1_trab_comercioi," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Comerciante sector informal","A2 = Vendedor de comida|A3 = Periódicos|A4 = Flores, productos en un puesto no establecido"
Am1_trab_comi_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Comerciante sector informal: Otra opción",
Am1_trab_empresario," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Empresario",A2 = Dueño|A3 = Director o gerente
Am1_trab_empre_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Empresario: Otra opción",
Am1_trab_ecommerce," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Comercio Virtual","A2 = Vendedor de productos por internet (mercado pago, amazon, instagram, etc.)"
Am1_trab_eco_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Comercio Virtual: Otra opción",
Am1_trab_clientes," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Atención a clientes",A2 = Atención a clientes|A3 = Recepcionista|A4 = Vendedor de tiendas departamentales|A5 = Promotor de seguros|A6 = Telefonía
Am1_trab_client_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Atención a clientes: Otra opción",
Am1_trab_administrativo," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Administrativo",A2 = Contador público|A3 = Administrador|A4 = Recursos humanos
Am1_trab_admin_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Administrativo: Otra opción",
Am1_trab_emple_gob," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Empleado gubernamental",A1 = ¿DE QUÉ TIPO?
Am1_trab_emple_gob_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Empleado gubernamental: Otra opción",
Am1_trab_gobierno," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Gubernamental administrativo","A2 = Jefe de departamento|A3 = Jefe de área, subdirector|A4 = Subadministrador|A5 = Director|A6 = Administrador|A7 = Director general|A8 = Administrador general"
Am1_trab_gob_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Gubernamental administrativo: Otra opción",
Am1_trab_maquinaria," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Operador de maquinaría móvil",A1 = ¿DE QUÉ TIPO?
Am1_trab_maq_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Operador de maquinaría móvil: Otra opción",
Am1_trab_tecnico," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Personal técnico",A1 = ¿DE QUÉ TIPO?
Am1_trab_tec_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Personal técnico: Otra opción",
Am1_trab_educativo," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Área educativa",A2 = Investigador-profesor en universidad/preparatoria|A3 = Educación básica|A4 = Técnico en educación (educador o guardería)
Am1_trab_educ_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Área educativa: Otra opción",
Am1_trab_independiente," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Profesionista independiente",A2 = Abogado|A3 = Psicólogo|A4 = Contador|A5 = Dentista|A6 = Médico independiente|A7 = Terapeuta
Am1_trab_ind_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Profesionista independiente: Otra opción",
Am1_trab_seguridad," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Seguridad",A2 = Guardaespaldas|A3 = Patrullero|A4 = Vigilante|A5 = Empleado de seguridad en bancos|A6 = Empleado de seguridad privada|A7 = Policía de tránsito
Am1_trab_seg_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Seguridad: Otra opción",
Am1_trab_salud," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Área de la salud",A2 = Médico|A3 = Enfermera|A4 = Camillero|A5 = Paramédico
Am1_trab_sal_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Área de la salud: Otra opción",
Am1_trab_construc," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Construcción",A2 = Arquitecto|A3 = Ingeniero civil/albañil o trabajador general
Am1_trab_const_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Construcción: Otra opción",
Am1_trab_agricultura," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Agricultura",A2 = Agricultor|A3 = Granjero|A4 = Siembra
Am1_trab_agric_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Agricultura: Otra opción",
Am1_trab_fabrica," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Fábrica",A2 = Empleado
Am1_trab_fab_otro," - Tu amigo 1, ¿a qué se dedica/dedicaba principalmente? Fábrica: Otra opción",
Am2_edad," - Tu amigo 2, ¿cúal es su edad actual?",
Am2_sobrepeso," - Tu amigo 2, ¿padece sobrepeso/ obesidad?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
Am2_sobrepeso_alternativo," - Tu amigo 2, ¿padece sobrepeso/ obesidad? Otra opción",
Am2_sobrepeso_020," - Tu amigo 2, ¿padecía sobrepeso/ obesidad entre los 0-20 años?",Y = Sí|N = No
Am2_sobrepeso_2140," - Tu amigo 2, ¿padecía sobrepeso/ obesidad entre los 21-40 años?",Y = Sí|N = No
Am2_sobrepeso_4160," - Tu amigo 2, ¿padecía sobrepeso/ obesidad entre los 41-60 años?",Y = Sí|N = No
Am2_sobrepeso_m60," - Tu amigo 2, ¿padecía sobrepeso/ obesidad  desde sus 60 años en adelante?",Y = Sí|N = No
Am2_sobrepeso_otro," - Tu amigo 2, ¿padecía sobrepeso/ obesidad? Otro rango de edad",
Am2_tratamiento," - Tu amigo 2, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
Am2_tratamiento_alternativo," - Tu amigo 2, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad Otra opción",
Am2_tx_020," - Tu amigo 2, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad entre los 0-20 años?",Y = Sí|N = No
Am2_tx_2140," - Tu amigo 2, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad entre los 21-40 años?",Y = Sí|N = No
Am2_tx_4160," - Tu amigo 2, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad entre los 41-60 años?",Y = Sí|N = No
Am2_tx_m60," - Tu amigo 2, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad desde sus 60 años en adelante?",Y = Sí|N = No
Am2_tx_otro," - Tu amigo 2, ¿consultó o recibió tratamiento de un profesional de la salud al respecto? Sobrepeso u obesidad Otro rango de edad",
Am2_ejercicios," - Tu amigo 2, ¿hace ejercicio habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
Am2_ejercicios_alternativo," - Tu amigo 2, ¿hace ejercicio habitualmente? Otra opción",
Am2_ejercicios_020," - Tu amigo 2, ¿hacía ejercicio entre los 0-20 años?",Y = Sí|N = No
Am2_ejercicios_2140," - Tu amigo 2, ¿hacía ejercicio entre los 21-40 años?",Y = Sí|N = No
Am2_ejercicios_4160," - Tu amigo 2, ¿hacía ejercicio entre los 41-60 años?",Y = Sí|N = No
Am2_ejercicios_m60," - Tu amigo 2, ¿hacía ejercicio desde sus 60 años en adelante?",Y = Sí|N = No
Am2_ejercicios_otro," - Tu amigo 2, ¿hacía ejercicio? Otro rango de edad",
Am2_fumar," - Tu amigo 2, ¿fuma/fumaba habitualmente? ",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
Am2_fumar_alternativo," - Tu amigo 2, ¿fuma/fumaba habitualmente? Otra opción",
Am2_fumar_020," - Tu amigo 2, ¿fumaba habitualmente entre los 0-20 años?",Y = Sí|N = No
Am2_fumar_2140," - Tu amigo 2, ¿fumaba habitualmente entre los 21-40 años?",Y = Sí|N = No
Am2_fumar_4160," - Tu amigo 2, ¿fumaba habitualmente entre los 41-60 años?",Y = Sí|N = No
Am2_fumar_m60," - Tu amigo 2, ¿fumaba habitualmente  desde sus 60 años en adelante?",Y = Sí|N = No
Am2_fumar_otro," - Tu amigo 2, ¿fumaba habitualmente? Otro rango de edad",
Am2_tomar," - Tu amigo 2, ¿toma/tomaba habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
Am2_tomar_alternativo," - Tu amigo 2, ¿toma/tomaba habitualmente? Otra opción",
Am2_tomar_020," - Tu amigo 2, ¿tomaba habitualmente entre los 0-20 años?",Y = Sí|N = No
Am2_tomar_2140," - Tu amigo 2, ¿tomaba habitualmente entre los 21-40 años?",Y = Sí|N = No
Am2_tomar_4160," - Tu amigo 2, ¿tomaba habitualmente entre los 41-60 años?",Y = Sí|N = No
Am2_tomar_m60," - Tu amigo 2, ¿tomaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
Am2_tomar_otro," - Tu amigo 2, ¿tomaba habitualmente Otro rango de edad",
Am2_comer," - Tu amigo 2, ¿come saludablemente habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
Am2_comer_alternativo," - Tu amigo 2, ¿come saludablemente habitualmente? Otra opción",
Am2_comer_020," - Tu amigo 2, ¿comió saludable entre los 0-20 años?",Y = Sí|N = No
Am2_comer_2140," - Tu amigo 2, ¿comió saludable entre los 21-40 años?",Y = Sí|N = No
Am2_comer_4160," - Tu amigo 2, ¿comió saludable entre los 41-60 años?",Y = Sí|N = No
Am2_comer_m60," - Tu amigo 2, ¿comió saludable desde sus 60 años en adelante?",Y = Sí|N = No
Am2_comer_otro," - Tu amigo 2, ¿comió saludable en su vida? Otro rango de edad",
Am2_estudios," - Tu amigo 2, ¿se realizaba estudios de salud habitualmente?",A2 = Nunca|A3 = Cada año|A4 = Cada 5 años|A5 = Cada 10 años|A6 = Únicamente cuando se siente mal|A7 = No sé
Am2_estudios_alternativo," - Tu amigo 2, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Otra opción",
Am2_estudio_b," - Tu amigo 2, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Estudios de bioquímica sanguínea",Y = Sí|N = No
Am2_estudio_h," - Tu amigo 2, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Biometría hemática",Y = Sí|N = No
Am2_estudio_c," - Tu amigo 2, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Electrolitos séricos",Y = Sí|N = No
Am2_estudio_e," - Tu amigo 2, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Electrocardiograma",Y = Sí|N = No
Am2_estudio_m," - Tu amigo 2, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Papanicolau y mastografía",Y = Sí|N = No
Am2_estudio_p," - Tu amigo 2, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revisión de próstata",Y = Sí|N = No
Am2_estudio_g," - Tu amigo 2, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revisiones generales",Y = Sí|N = No
Am2_estudio_n," - Tu amigo 2, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? No sé",Y = Sí|N = No
Am2_estudio_o," - Tu amigo 2, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Otra opción",Y = Sí|N = No
Am2_vacuna," - Tu amigo 2, en campaña de vacunación contra Influenza ¿se vacunaba?",A2 = Sí|A3 = No|A4 = No sé
Am2_dx_sobrepeso," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Sobrepeso u obesidad",Y = Sí|N = No
Am2_dx_sobre_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Sobrepeso u obesidad",
Am2_dx_diabetes," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Diabetes",Y = Sí|N = No
Am2_dx_diab_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Diabetes",
Am2_dx_prediabetes," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Prediabetes",Y = Sí|N = No
Am2_dx_pred_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Prediabetes",
Am2_dx_sindmetabol," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Síndrome metabólico",Y = Sí|N = No
Am2_dx_sinmet_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Síndrome metabólico",
Am2_dx_hipertension," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Hipertensión",Y = Sí|N = No
Am2_dx_hiper_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Hipertensión",
Am2_dx_colesterol," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Colesterol alto",Y = Sí|N = No
Am2_dx_col_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Colesterol alto",
Am2_dx_trigliceridos," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Triglicéridos altos",Y = Sí|N = No
Am2_dx_trig_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Triglicéridos altos",
Am2_dx_cancer," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Cáncer",Y = Sí|N = No
Am2_dx_canc_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Cáncer",
Am2_dx_cardiovascular," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Algún problema cardiovascular",Y = Sí|N = No
Am2_dx_cardio_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Algún problema cardiovascular",
Am2_dx_respiratorio," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Algún problema respiratorio",Y = Sí|N = No
Am2_dx_resp_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Algún problema respiratorio ",
Am2_dx_covid19," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? COVID19",Y = Sí|N = No
Am2_dx_covid_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? COVID19",
Am2_dx_alcoholismo," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Alcoholismo",Y = Sí|N = No
Am2_dx_alco_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Alcoholismo",
Am2_dx_tabaquismo," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Tabaquismo",Y = Sí|N = No
Am2_dx_taba_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Tabaquismo",
Am2_dx_alimentacion," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de la alimentación (bulimia, anorexia)",Y = Sí|N = No
Am2_dx_alim_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Trastorno de la alimentación (bulimia, anorexia)",
Am2_dx_atracon," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de atracón",Y = Sí|N = No
Am2_dx_atra_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Trastorno de atracón",
Am2_dx_ansiedad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Ansiedad",Y = Sí|N = No
Am2_dx_ansi_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Ansiedad",
Am2_dx_depresion," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Depresión",Y = Sí|N = No
Am2_dx_depre_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Depresión",
Am2_dx_toc," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno obsesivo compulsivo",Y = Sí|N = No
Am2_dx_toc_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Trastorno obsesivo compulsivo",
Am2_dx_adiccion," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Otra adicción",Y = Sí|N = No
Am2_dx_adiccion_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Otra adicción",
Am2_dx_otro," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Otro",Y = Sí|N = No
Am2_dx_otro_edad," - Tu amigo 2, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Otro",
Am2_escolaridad_sec," - Tu amigo 2, ¿en dónde estudió la secundaria?",A2 = Pública|A3 = Privada|A4 = No sé|A5 = No la estudió
Am2_escolaridad_pre," - Tu amigo 2, ¿en dónde estudió la preparatoria?",A2 = Pública|A3 = Privada|A4 = No sé|A5 = No la estudió
Am2_escolaridad_max," - Tu amigo 2, ¿cuál es su escolaridad máxima?",A89 = Ninguno|A2 = Primaria|A3 = Secundaria|A4 = Preparatoria/Bachillerato|A5 = Licenciatura|A6 = Maestría|A7 = Doctorado
