code,question,options
AaM_Y_dx_tabaquismo," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Tabaquismo",Y = Sí|N = No
AaM_Y_dx_taba_edad," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Tabaquismo",
AaM_Y_dx_alcoholismo," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Alcoholismo",Y = Sí|N = No
AaM_Y_dx_alco_edad," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Alcoholismo",
AaM_Y_dx_prediabetes," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Prediabetes",Y = Sí|N = No
AaM_Y_dx_pred_edad," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Prediabetes",
AaM_Y_dx_sindmetabol," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Síndrome metabólico",Y = Sí|N = No
AaM_Y_dx_sinmet_edad," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Síndrome metabólico",
AaM_Y_dx_cancer," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Cáncer",Y = Sí|N = No
AaM_Y_dx_canc_edad," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Cáncer",
AaM_Y_dx_trigliceridos," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Triglicéridos altos",Y = Sí|N = No
AaM_Y_dx_trig_edad," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Triglicéridos altos",
AaM_Y_dx_colesterol," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Colesterol alto",Y = Sí|N = No
AaM_Y_dx_col_edad," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Colesterol alto",
AaM_Y_dx_hipertension," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Hipertensión",Y = Sí|N = No
AaM_Y_dx_hiper_edad," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Hipertensión",
AaM_Y_dx_cardiovascular," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Algún problema cardiovascular",Y = Sí|N = No
AaM_Y_dx_cardio_edad," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Algún problema cardiovascular",
AaM_Y_dx_otro," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Otro",Y = Sí|N = No
AaM_Y_dx_otro_edad," Abuela Materna  -  Viva/o Tu abuela materna viva, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Otro",
AoM_vive," Abuelo Materno  - Tu abuelo materno, ¿está vivo?",Y = Sí|N = No
AoM_escolaridad," Abuelo Materno  - Tu abuelo materno, ¿cuál es/era la escolaridad máxima?",A1 = Ninguno|A2 = Primaria|A3 = Secundaria|A4 = Preparatoria|A5 = Licenciatura|A6 = Maestría|A7 = Doctorado
AoM_escolaridad_otra," Abuelo Materno  - Tu abuelo materno, ¿cuál es/era la escolaridad máxima? Otra opción",
AoM_trabajo," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? ",2 = Actividades deportivas|3 = Artista|4 = Chofer|5 = Comerciante sector formal|6 = Comerciante sector informal|7 = Empresario|8 = Comercio Virtual|9 = Atención a clientes|10 = Administrativo|11 = Gubernamental administrativo|12 = Empleado gubernamental|13 = Operador de maquinaria móvil|14 = Personal técnico|15 = Área educativa|16 = Profesionista independiente|17 = Seguridad|18 = Área de la salud|19 = Construcción|20 = Fabrica|21 = Agricultura|22 = No trabaja/ trabajaba
AoM_trab_deporte," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Actividades deportivas",A2 = Entrenador de gimnasio|A3 = Profesor de clases deportivas
AoM_trab_dep_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Actividades deportivas: Otra opción",
AoM_trab_artes," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Artista",A2 = Fotógrafo|A3 = Pintor|A4 = Músico|A5 = Cantante
AoM_trab_chofer," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Chofer",A2 = Taxista|A3 = Uber|A4 = Microbús|A5 = Camiones
AoM_trab_chofer_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Chofer: Otra opción",
AoM_trab_comercioi," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Comerciante sector formal",A2 = Vendedor de comida|A3 = Periódicos|A4 = Flores y productos en un puesto no establecido
AoM_trab_comi_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Comerciante sector formal: Otra opción",
AoM_trab_comerciof," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Comerciante sector informal",A2 = Vendedor por cuenta propia (negocio propio)
AoM_trab_comf_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Comerciante sector informal: Otra opción",
AoM_trab_empresario," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Empresario",A2 = Dueño|A3 = Director o gerente
AoM_trab_empre_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Empresario: Otra opción",
AoM_trab_ecommerce," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Comercio Virtual","A2 = Vendedor de productos por internet (mercado pago, amazon, instagram, etc.)"
AoM_trab_eco_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Comercio Virtual: Otra opción",
AoM_trab_clientes," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Atención a clientes",A2 = Atención a clientes|A3 = Recepcionista|A4 = Vendedor de tiendas departamentales|A5 = Promotor de seguros|A6 = Telefonía
AoM_trab_client_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Atención a clientes: Otra opción",
AoM_trab_administrativo," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Administrativo",A2 = Contador público|A3 = Administrador|A4 = Recursos humanos
AoM_trab_admin_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Administrativo: Otra opción",
AoM_trab_gobierno," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Gubernamental administrativo",A2 = Jefe de departamento|A3 = Jefe de área|A4 = Subdirector|A5 = Subadministrador|A6 = Director|A7 = Administrador|A8 = Director general|A9 = Administrador general
AoM_trab_gob_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Gubernamental administrativo: Otra opción",
AoM_trab_emple_gob," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Empleado gubernamental",A1 = ¿DE QUÉ TIPO?
AoM_trab_emple_gob_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Empleado gubernamental: Otra opción",
AoM_trab_maquinaria," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Operador de maquinaría móvil",A1 = ¿DE QUÉ TIPO?
AoM_trab_maq_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Operador de maquinaría móvil: Otra opción",
AoM_trab_tecnico," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Personal técnico",A1 = ¿DE QUÉ TIPO?
AoM_trab_tec_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Personal técnico: Otra opción",
AoM_trab_educativo," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Área educativa",A2 = Investigador-profesor en universidad/preparatoria|A3 = Educación básica|A4 = Técnico en educación (educador o guardería)
AoM_trab_educ_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Área educativa: Otra opción",
AoM_trab_independiente," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Profesionista independiente",A2 = Abogado|A3 = Psicólogo|A4 = Contador|A5 = Dentista|A6 = Médico independiente|A7 = Terapeuta
AoM_trab_ind_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Profesionista independiente: Otra opción",
AoM_trab_seguridad," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Seguridad",A2 = Guardaespaldas|A3 = Patrullero|A4 = Vigilante|A5 = Empleado de seguridad en bancos|A6 = Empleado de seguridad privada|A7 = Policía de tránsito
AoM_trab_seg_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Seguridad: Otra opción",
AoM_trab_salud," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Área de la salud",A2 = Médico|A3 = Enfermera|A4 = Camillero|A5 = Paramédico
AoM_trab_sal_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Área de la salud: Otra opción",
AoM_trab_construc," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Construcción",A2 = Arquitecto|A3 = Ingeniero civil/albañil o trabajador general
AoM_trab_const_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Construcción: Otra opción",
AoM_trab_fabrica," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Fabrica",A2 = Empleado
AoM_trab_fab_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Fabrica: Otra opción",
AoM_trab_agricultura," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Agricultura",A2 = Agricultor|A3 = Granjero|A4 = Siembra
AoM_trab_agric_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Agricultura: Otra opción",
AoM_trabajo_otro," Abuelo Materno  - Tu abuelo materno, ¿a qué se dedica/dedicaba principalmente? Otro",
AoM_N_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿a qué edad falleció?",
AoM_N_sobrepeso," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿padecía sobrepeso/ obesidad?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
AoM_N_sobrepeso_020," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿padecía sobrepeso/ obesidad entre los 0-20 años?",Y = Sí|N = No
AoM_N_sobrepeso_2140," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿padecía sobrepeso/ obesidad entre los 21-40 años?",Y = Sí|N = No
AoM_N_sobrepeso_4160," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿padecía sobrepeso/ obesidad entre los 41-60 años?",Y = Sí|N = No
AoM_N_sobrepeso_m60," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿padecía sobrepeso/ obesidad desde sus 60 años en adelante?",Y = Sí|N = No
AoM_N_sobrepeso_otro," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿padecía sobrepeso/ obesidad? Otro rango de edad",
AoM_N_tratamiento," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
AoM_N_tx_020," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 0-20 años?",Y = Sí|N = No
AoM_N_tx_2140," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 21-40 años?",Y = Sí|N = No
AoM_N_tx_4160," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 41-60 años?",Y = Sí|N = No
AoM_N_tx_m60," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad desde sus 60 años en adelante?",Y = Sí|N = No
AoM_N_tx_otro," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad? Otro rango de edad",
AoM_N_ejercicios," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿hacía ejercicios?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
AoM_N_ejercicios_020," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿hacía ejercicios entre los 0-20 años?",Y = Sí|N = No
AoM_N_ejercicios_2140," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿hacía ejercicios entre los 21-40 años?",Y = Sí|N = No
AoM_N_ejercicios_4160," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿hacía ejercicios entre los 41-60 años?",Y = Sí|N = No
AoM_N_ejercicios_m60," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿hacía ejercicios desde sus 60 años en adelante?",Y = Sí|N = No
AoM_N_ejercicios_otro," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿hacía ejercicioss? Otro rango de edad",
AoM_N_fumar," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿fumaba habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
AoM_N_fumar_020," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿fumaba habitualmente entre los 0-20 años?",Y = Sí|N = No
AoM_N_fumar_2140," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿fumaba habitualmente  entre los 21-40 años?",Y = Sí|N = No
AoM_N_fumar_4160," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿fumaba habitualmente  entre los 41-60 años?",Y = Sí|N = No
AoM_N_fumar_m60," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿fumaba habitualmente  desde sus 60 años en adelante?",Y = Sí|N = No
AoM_N_fumar_otro," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿fumaba habitualmente? Otro rango de edad",
AoM_N_tomar," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿tomaba habitualmente?",A01 = Sí|A02 = No|A03 = No sé|A04 = No aplica
AoM_N_tomar_020," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿tomaba habitualmente entre los 0-20 años?",Y = Sí|N = No
AoM_N_tomar_2140," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿tomaba habitualmente entre los 21-40 años?",Y = Sí|N = No
AoM_N_tomar_4160," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿tomaba habitualmente entre los 41-60 años?",Y = Sí|N = No
AoM_N_tomar_m60," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿tomaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
AoM_N_tomar_otro," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿tomaba habitualmente? Otro rango de edad",
AoM_N_comer," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿comía saludable habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
AoM_N_comer_020," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿comió saludable entre los 0-20 años?",Y = Sí|N = No
AoM_N_comer_2140," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿comió saludable entre los 21-40 años?",Y = Sí|N = No
AoM_N_comer_4160," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿comió saludable entre los 41-60 años?",Y = Sí|N = No
AoM_N_comer_m60," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿comió saludable desde sus 60 años en adelante?",Y = Sí|N = No
AoM_N_comer_otro," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿comió saludable en su vida? Otro rango de edad",
AoM_N_estudios," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿se realizaba estudios de salud habitualmente?",A5 = No aplica|A2 = Nunca|A3 = Cada año|A4 = Cada 5 años|A9 = Cada 10 años|A6 = Únicamente cuando se sentía mal|A7 = No sé
AoM_N_estudio_b," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Estudios de bioquímica sanguínea",Y = Sí|N = No
AoM_N_estudio_h," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Biometría hemática",Y = Sí|N = No
AoM_N_estudio_e," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Electrocardiograma",Y = Sí|N = No
AoM_N_estudio_m," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Papanicolau y mastografía",Y = Sí|N = No
AoM_N_estudio_p," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revision de prostata",Y = Sí|N = No
AoM_N_estudio_g," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revisiones generales",Y = Sí|N = No
AoM_N_estudio_n," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? No sé",Y = Sí|N = No
AoM_N_estudio_o," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Otra opción",
AoM_N_vacuna," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, en campaña de vacunación contra Influenza ¿se vacunaba?",A2 = No|A3 = No sé
AoM_N_dx_sobrepeso," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Sobrepeso u obesidad",Y = Sí|N = No
AoM_N_dx_sobre_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Sobrepeso u obesidad",
AoM_N_dx_diabetes," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud?  Diabetes",Y = Sí|N = No
AoM_N_dx_diab_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Diabetes",
AoM_N_dx_respiratorio," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Algún problema respiratorio",Y = Sí|N = No
AoM_N_dx_resp_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Algún problema respiratorio ",
AoM_N_dx_adiccion," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Otra adicción",Y = Sí|N = No
AoM_N_dx_adiccion_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Otra adicción",
AoM_N_dx_toc," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Trastorno obsesivo compulsivo",Y = Sí|N = No
AoM_N_dx_toc_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Trastorno obsesivo compulsivo",
AoM_N_dx_depresion," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Depresión",Y = Sí|N = No
AoM_N_dx_depre_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Depresión",
AoM_N_dx_ansiedad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Ansiedad",Y = Sí|N = No
AoM_N_dx_ansi_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Ansiedad",
AoM_N_dx_atracon," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de atracón",Y = Sí|N = No
AoM_N_dx_atra_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Trastorno de atracón",
AoM_N_dx_alimentacion," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de la alimentación (bulimia, anorexia)",Y = Sí|N = No
AoM_N_dx_alim_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Trastorno de la alimentación (bulimia, anorexia)",
AoM_N_dx_covid19," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? COVID19",Y = Sí|N = No
AoM_N_dx_covid_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? COVID19",
AoM_N_dx_tabaquismo," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Tabaquismo",Y = Sí|N = No
AoM_N_dx_taba_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Tabaquismo",
AoM_N_dx_alcoholismo," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Alcoholismo",Y = Sí|N = No
AoM_N_dx_alco_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Alcoholismo",
AoM_N_dx_prediabetes," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Prediabetes",Y = Sí|N = No
AoM_N_dx_pred_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Prediabetes",
AoM_N_dx_sindmetabol," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Síndrome metabólico",Y = Sí|N = No
AoM_N_dx_sinmet_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Síndrome metabólico",
AoM_N_dx_cancer," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud?  Cáncer",Y = Sí|N = No
AoM_N_dx_canc_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Cáncer",
AoM_N_dx_colesterol," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Colesterol alto",Y = Sí|N = No
AoM_N_dx_trig_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Triglicéridos altos",
AoM_N_dx_col_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Colesterol alto",
AoM_N_dx_hiper_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Hipertensión",
AoM_N_dx_hipertension," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud?  Hipertensión",Y = Sí|N = No
AoM_N_dx_cardiovascular," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud?  Algún problema cardiovascular",Y = Sí|N = No
AoM_N_dx_cardio_edad," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Algún problema cardiovascular",
AoM_N_dx_otro," Abuelo Materno  -  Muerto/a Tu abuelo materno muerto, ¿desarrolló o se le diagnosticó alguna de las siguientes enfermedades por un profesional de la salud? Otro",Y = Sí|N = No
